day,direction,protocol,state,connections
2022-05-14,outbound,udp,SF,16491636
2022-05-14,outbound,udp,OTH,177832
2022-05-14,outbound,tcp,SF,24957498
2022-05-14,outbound,tcp,SH,10333661
2022-05-14,inbound,udp,SHR,49423
2022-05-14,outbound,tcp,RSTO,3861045
2022-05-14,outbound,tcp,RSTR,2065452
2022-05-14,internal,icmp,OTH,418178
2022-05-14,inbound,tcp,OTH,30119325
2022-05-14,internal,udp,S0,20209
2022-05-14,internal,tcp,S0,331952
2022-05-14,internal,tcp,S1,2068
2022-05-14,inbound,udp,S0,36288053
2022-05-14,internal,tcp,S2,1060
2022-05-14,internal,tcp,S3,1356
2022-05-14,inbound,tcp,S0,1821088836
2022-05-14,inbound,tcp,S1,252258
2022-05-14,internal,tcp,SHR,34833
2022-05-14,inbound,tcp,S2,102748
2022-05-14,inbound,tcp,S3,107223
2022-05-14,internal,udp,SF,69654
2022-05-14,outbound,tcp,SHR,31357708
2022-05-14,internal,tcp,RSTO,25691
2022-05-14,inbound,icmp,OTH,25976699
2022-05-14,internal,tcp,RSTR,11841
2022-05-14,inbound,udp,OTH,219396
2022-05-14,internal,tcp,SF,84002
2022-05-14,inbound,udp,SF,3845004
2022-05-14,internal,tcp,SH,66082
2022-05-14,internal,tcp,REJ,37
2022-05-14,inbound,tcp,SF,8512046
2022-05-14,inbound,tcp,SH,8159991
2022-05-14,outbound,tcp,REJ,44373
2022-05-14,inbound,tcp,RSTO,2435106
2022-05-14,internal,udp,SHR,1743
2022-05-14,internal,tcp,RSTRH,8522
2022-05-14,outbound,tcp,RSTOS0,59854027
2022-05-14,inbound,tcp,RSTR,1088162
2022-05-14,outbound,tcp,RSTRH,60362538
2022-05-14,outbound,udp,SHR,459922
2022-05-14,inbound,tcp,RSTOS0,31637087
2022-05-14,internal,tcp,OTH,186748
2022-05-14,outbound,tcp,OTH,42830894
2022-05-14,outbound,udp,S0,745716
2022-05-14,outbound,icmp,OTH,1695925
2022-05-14,inbound,tcp,SHR,9110525
2022-05-14,internal,tcp,RSTOS0,64980
2022-05-15,inbound,tcp,RSTRH,6022181
2022-05-15,outbound,tcp,S0,95218677
2022-05-15,outbound,tcp,S1,980264
2022-05-15,outbound,tcp,S2,438580
2022-05-15,outbound,tcp,S3,975476
2022-05-15,internal,udp,OTH,394
2022-05-15,inbound,tcp,REJ,175976
2022-05-15,outbound,udp,SF,16238554
2022-05-15,outbound,udp,OTH,216914
2022-05-15,outbound,tcp,SF,24331494
2022-05-15,outbound,tcp,SH,9895809
2022-05-15,inbound,udp,SHR,60264
2022-05-15,outbound,tcp,RSTO,3576823
2022-05-15,outbound,tcp,RSTR,2264971
2022-05-15,internal,icmp,OTH,419905
2022-05-15,inbound,tcp,OTH,38614572
2022-05-15,internal,udp,S0,20096
2022-05-15,internal,tcp,S0,364145
2022-05-15,internal,tcp,S1,1834
2022-05-15,inbound,udp,S0,35840276
2022-05-15,internal,tcp,S2,950
2022-05-15,internal,tcp,S3,1123
2022-05-15,inbound,tcp,S0,1509746406
2022-05-15,inbound,tcp,S1,286763
2022-05-15,internal,tcp,SHR,35230
2022-05-15,inbound,tcp,S2,110225
2022-05-15,inbound,tcp,S3,116789
2022-05-15,internal,udp,SF,68526
2022-05-15,outbound,tcp,SHR,29522774
2022-05-15,internal,tcp,RSTO,30609
2022-05-15,inbound,icmp,OTH,26526094
2022-05-15,inbound,udp,OTH,259786
2022-05-15,internal,tcp,RSTR,12836
2022-05-15,internal,tcp,SF,101784
2022-05-15,inbound,udp,SF,4384123
2022-05-15,internal,tcp,SH,82386
2022-05-15,internal,tcp,REJ,23
2022-05-15,inbound,tcp,SF,8505295
2022-05-15,inbound,tcp,SH,8797050
2022-05-15,outbound,tcp,REJ,36412
2022-05-15,inbound,tcp,RSTO,2477869
2022-05-15,internal,udp,SHR,1661
2022-05-15,internal,tcp,RSTRH,9638
2022-05-15,outbound,tcp,RSTOS0,59722870
2022-05-15,inbound,tcp,RSTR,946427
2022-05-15,outbound,tcp,RSTRH,60749871
2022-05-15,outbound,udp,SHR,468872
2022-05-15,inbound,tcp,RSTOS0,40477781
2022-05-15,internal,tcp,OTH,259132
2022-05-15,outbound,tcp,OTH,45404901
2022-05-15,outbound,udp,S0,762007
2022-05-15,inbound,tcp,SHR,9037027
2022-05-15,outbound,icmp,OTH,1785115
2022-05-15,internal,tcp,RSTOS0,67754
2022-05-15,inbound,tcp,RSTRH,6022181
2022-05-15,outbound,tcp,S0,95218677
2022-05-15,outbound,tcp,S1,980264
2022-05-15,outbound,tcp,S2,438580
2022-05-15,outbound,tcp,S3,975476
2022-05-15,internal,udp,OTH,394
2022-05-15,inbound,tcp,REJ,175976
2022-05-15,outbound,udp,SF,16238554
2022-05-15,outbound,udp,OTH,216914
2022-05-15,outbound,tcp,SF,24331494
2022-05-15,outbound,tcp,SH,9895809
2022-05-15,inbound,udp,SHR,60264
2022-05-15,outbound,tcp,RSTO,3576823
2022-05-15,outbound,tcp,RSTR,2264971
2022-05-15,internal,icmp,OTH,419905
2022-05-15,inbound,tcp,OTH,38614572
2022-05-15,internal,udp,S0,20096
2022-05-15,internal,tcp,S0,364145
2022-05-15,internal,tcp,S1,1834
2022-05-15,inbound,udp,S0,35840276
2022-05-15,internal,tcp,S2,950
2022-05-15,internal,tcp,S3,1123
2022-05-15,inbound,tcp,S0,1509746406
2022-05-15,inbound,tcp,S1,286763
2022-05-15,internal,tcp,SHR,35230
2022-05-15,inbound,tcp,S2,110225
2022-05-15,inbound,tcp,S3,116789
2022-05-15,internal,udp,SF,68526
2022-05-15,outbound,tcp,SHR,29522774
2022-05-15,internal,tcp,RSTO,30609
2022-05-15,inbound,icmp,OTH,26526094
2022-05-15,inbound,udp,OTH,259786
2022-05-15,internal,tcp,RSTR,12836
2022-05-15,internal,tcp,SF,101784
2022-05-15,inbound,udp,SF,4384123
2022-05-15,internal,tcp,SH,82386
2022-05-15,internal,tcp,REJ,23
2022-05-15,inbound,tcp,SF,8505295
2022-05-15,inbound,tcp,SH,8797050
2022-05-15,outbound,tcp,REJ,36412
2022-05-15,inbound,tcp,RSTO,2477869
2022-05-15,internal,udp,SHR,1661
2022-05-15,internal,tcp,RSTRH,9638
2022-05-15,outbound,tcp,RSTOS0,59722870
2022-05-15,inbound,tcp,RSTR,946427
2022-05-15,outbound,tcp,RSTRH,60749871
2022-05-15,outbound,udp,SHR,468872
2022-05-15,inbound,tcp,RSTOS0,40477781
2022-05-15,internal,tcp,OTH,259132
2022-05-15,outbound,tcp,OTH,45404901
2022-05-15,outbound,udp,S0,762007
2022-05-15,inbound,tcp,SHR,9037027
2022-05-15,outbound,icmp,OTH,1785115
2022-05-15,internal,tcp,RSTOS0,67754
2022-05-16,inbound,tcp,RSTRH,5116607
2022-05-16,outbound,tcp,S0,119865330
2022-05-16,outbound,tcp,S1,4529275
2022-05-16,outbound,tcp,S2,3270995
2022-05-16,outbound,tcp,S3,7162451
2022-05-16,internal,udp,OTH,508
2022-05-16,inbound,tcp,REJ,170207
2022-05-16,outbound,udp,SF,23134065
2022-05-16,outbound,udp,OTH,343754
2022-05-16,outbound,tcp,SF,41209217
2022-05-16,outbound,tcp,SH,11765985
2022-05-16,inbound,udp,SHR,416684
2022-05-16,outbound,tcp,RSTO,9366371
2022-05-16,outbound,tcp,RSTR,4981732
2022-05-16,internal,icmp,OTH,436305
2022-05-16,inbound,tcp,OTH,31945145
2022-05-16,internal,udp,S0,36098
2022-05-16,internal,tcp,S0,511842
2022-05-16,internal,tcp,S1,8169
2022-05-16,inbound,udp,S0,40750042
2022-05-16,internal,tcp,S2,7088
2022-05-16,internal,tcp,S3,9628
2022-05-16,inbound,tcp,S0,1003944400
2022-05-16,inbound,tcp,S1,469826
2022-05-16,internal,tcp,SHR,42983
2022-05-16,inbound,tcp,S2,641314
2022-05-16,inbound,tcp,S3,592827
2022-05-16,internal,udp,SF,82696
2022-05-16,outbound,tcp,SHR,41107745
2022-05-16,internal,tcp,RSTO,41165
2022-05-16,inbound,icmp,OTH,23857282
2022-05-16,internal,tcp,RSTR,14741
2022-05-16,inbound,udp,OTH,604165
2022-05-16,internal,tcp,SF,105326
2022-05-16,inbound,udp,SF,5746638
2022-05-16,internal,tcp,SH,78423
2022-05-16,internal,tcp,REJ,77
2022-05-16,inbound,tcp,SF,12225921
2022-05-16,inbound,tcp,SH,9047166
2022-05-16,outbound,tcp,REJ,64416
2022-05-16,inbound,tcp,RSTO,3428648
2022-05-16,internal,udp,SHR,15120
2022-05-16,internal,tcp,RSTRH,11284
2022-05-16,outbound,tcp,RSTOS0,69726453
2022-05-16,inbound,tcp,RSTR,777277
2022-05-16,outbound,tcp,RSTRH,65087694
2022-05-16,outbound,udp,SHR,3239350
2022-05-16,inbound,tcp,RSTOS0,35946617
2022-05-16,internal,tcp,OTH,221075
2022-05-16,outbound,tcp,OTH,52367147
2022-05-16,outbound,udp,S0,2118416
2022-05-16,inbound,tcp,SHR,9262076
2022-05-16,outbound,icmp,OTH,2651458
2022-05-16,internal,tcp,RSTOS0,66552
2022-05-16,inbound,tcp,RSTRH,5116607
2022-05-16,outbound,tcp,S0,119865330
2022-05-16,outbound,tcp,S1,4529275
2022-05-16,outbound,tcp,S2,3270995
2022-05-16,outbound,tcp,S3,7162451
2022-05-16,internal,udp,OTH,508
2022-05-16,inbound,tcp,REJ,170207
2022-05-16,outbound,udp,SF,23134065
2022-05-16,outbound,udp,OTH,343754
2022-05-16,outbound,tcp,SF,41209217
2022-05-16,outbound,tcp,SH,11765985
2022-05-16,inbound,udp,SHR,416684
2022-05-16,outbound,tcp,RSTO,9366371
2022-05-16,outbound,tcp,RSTR,4981732
2022-05-16,internal,icmp,OTH,436305
2022-05-16,inbound,tcp,OTH,31945145
2022-05-16,internal,udp,S0,36098
2022-05-16,internal,tcp,S0,511842
2022-05-16,internal,tcp,S1,8169
2022-05-16,inbound,udp,S0,40750042
2022-05-16,internal,tcp,S2,7088
2022-05-16,internal,tcp,S3,9628
2022-05-16,inbound,tcp,S0,1003944400
2022-05-16,inbound,tcp,S1,469826
2022-05-16,internal,tcp,SHR,42983
2022-05-16,inbound,tcp,S2,641314
2022-05-16,inbound,tcp,S3,592827
2022-05-16,internal,udp,SF,82696
2022-05-16,outbound,tcp,SHR,41107745
2022-05-16,internal,tcp,RSTO,41165
2022-05-16,inbound,icmp,OTH,23857282
2022-05-16,internal,tcp,RSTR,14741
2022-05-16,inbound,udp,OTH,604165
2022-05-16,internal,tcp,SF,105326
2022-05-16,inbound,udp,SF,5746638
2022-05-16,internal,tcp,SH,78423
2022-05-16,internal,tcp,REJ,77
2022-05-16,inbound,tcp,SF,12225921
2022-05-16,inbound,tcp,SH,9047166
2022-05-16,outbound,tcp,REJ,64416
2022-05-16,inbound,tcp,RSTO,3428648
2022-05-16,internal,udp,SHR,15120
2022-05-16,internal,tcp,RSTRH,11284
2022-05-16,outbound,tcp,RSTOS0,69726453
2022-05-16,inbound,tcp,RSTR,777277
2022-05-16,outbound,tcp,RSTRH,65087694
2022-05-16,outbound,udp,SHR,3239350
2022-05-16,inbound,tcp,RSTOS0,35946617
2022-05-16,internal,tcp,OTH,221075
2022-05-16,outbound,tcp,OTH,52367147
2022-05-16,outbound,udp,S0,2118416
2022-05-16,inbound,tcp,SHR,9262076
2022-05-16,outbound,icmp,OTH,2651458
2022-05-16,internal,tcp,RSTOS0,66552
2022-05-17,inbound,tcp,RSTRH,4729205
2022-05-17,outbound,tcp,S0,116649767
2022-05-17,outbound,tcp,S1,4757608
2022-05-17,outbound,tcp,S2,3284608
2022-05-17,outbound,tcp,S3,7313091
2022-05-17,internal,udp,OTH,366
2022-05-17,inbound,tcp,REJ,130759
2022-05-17,outbound,udp,SF,23114234
2022-05-17,outbound,udp,OTH,225096
2022-05-17,outbound,tcp,SF,39173628
2022-05-17,outbound,tcp,SH,11059110
2022-05-17,inbound,udp,SHR,245166
2022-05-17,outbound,tcp,RSTO,9266754
2022-05-17,outbound,tcp,RSTR,5112727
2022-05-17,internal,icmp,OTH,463605
2022-05-17,inbound,tcp,OTH,22693454
2022-05-17,internal,udp,S0,37189
2022-05-17,internal,tcp,S0,509791
2022-05-17,internal,tcp,S1,7732
2022-05-17,inbound,udp,S0,36597560
2022-05-17,internal,tcp,S2,6702
2022-05-17,internal,tcp,S3,9278
2022-05-17,inbound,tcp,S0,974658865
2022-05-17,internal,tcp,SHR,39388
2022-05-17,inbound,tcp,S1,424497
2022-05-17,inbound,tcp,S2,641200
2022-05-17,inbound,tcp,S3,550095
2022-05-17,internal,udp,SF,82282
2022-05-17,outbound,tcp,SHR,39381084
2022-05-17,internal,tcp,RSTO,38642
2022-05-17,inbound,icmp,OTH,24164608
2022-05-17,internal,tcp,RSTR,14153
2022-05-17,inbound,udp,OTH,400431
2022-05-17,internal,tcp,SF,94579
2022-05-17,inbound,udp,SF,4234397
2022-05-17,internal,tcp,SH,73525
2022-05-17,internal,tcp,REJ,25
2022-05-17,inbound,tcp,SF,10267109
2022-05-17,inbound,tcp,SH,8455617
2022-05-17,outbound,tcp,REJ,49007
2022-05-17,inbound,tcp,RSTO,3545110
2022-05-17,internal,udp,SHR,16608
2022-05-17,internal,tcp,RSTRH,11043
2022-05-17,outbound,tcp,RSTOS0,62789555
2022-05-17,inbound,tcp,RSTR,716598
2022-05-17,outbound,tcp,RSTRH,65159203
2022-05-17,outbound,udp,SHR,3326440
2022-05-17,inbound,tcp,RSTOS0,33346840
2022-05-17,internal,tcp,OTH,186209
2022-05-17,outbound,tcp,OTH,49432122
2022-05-17,outbound,udp,S0,2135485
2022-05-17,inbound,tcp,SHR,7394243
2022-05-17,outbound,icmp,OTH,2820732
2022-05-17,internal,tcp,RSTOS0,61473
2022-05-17,inbound,tcp,RSTRH,4729205
2022-05-17,outbound,tcp,S0,116649767
2022-05-17,outbound,tcp,S1,4757608
2022-05-17,outbound,tcp,S2,3284608
2022-05-17,outbound,tcp,S3,7313091
2022-05-17,internal,udp,OTH,366
2022-05-17,inbound,tcp,REJ,130759
2022-05-17,outbound,udp,SF,23114234
2022-05-17,outbound,udp,OTH,225096
2022-05-17,outbound,tcp,SF,39173628
2022-05-17,outbound,tcp,SH,11059110
2022-05-17,inbound,udp,SHR,245166
2022-05-17,outbound,tcp,RSTO,9266754
2022-05-17,outbound,tcp,RSTR,5112727
2022-05-17,internal,icmp,OTH,463605
2022-05-17,inbound,tcp,OTH,22693454
2022-05-17,internal,udp,S0,37189
2022-05-17,internal,tcp,S0,509791
2022-05-17,internal,tcp,S1,7732
2022-05-17,inbound,udp,S0,36597560
2022-05-17,internal,tcp,S2,6702
2022-05-17,internal,tcp,S3,9278
2022-05-17,inbound,tcp,S0,974658865
2022-05-17,internal,tcp,SHR,39388
2022-05-17,inbound,tcp,S1,424497
2022-05-17,inbound,tcp,S2,641200
2022-05-17,inbound,tcp,S3,550095
2022-05-17,internal,udp,SF,82282
2022-05-17,outbound,tcp,SHR,39381084
2022-05-17,internal,tcp,RSTO,38642
2022-05-17,inbound,icmp,OTH,24164608
2022-05-17,internal,tcp,RSTR,14153
2022-05-17,inbound,udp,OTH,400431
2022-05-17,internal,tcp,SF,94579
2022-05-17,inbound,udp,SF,4234397
2022-05-17,internal,tcp,SH,73525
2022-05-17,internal,tcp,REJ,25
2022-05-17,inbound,tcp,SF,10267109
2022-05-17,inbound,tcp,SH,8455617
2022-05-17,outbound,tcp,REJ,49007
2022-05-17,inbound,tcp,RSTO,3545110
2022-05-17,internal,udp,SHR,16608
2022-05-17,internal,tcp,RSTRH,11043
2022-05-17,outbound,tcp,RSTOS0,62789555
2022-05-17,inbound,tcp,RSTR,716598
2022-05-17,outbound,tcp,RSTRH,65159203
2022-05-17,outbound,udp,SHR,3326440
2022-05-17,inbound,tcp,RSTOS0,33346840
2022-05-17,internal,tcp,OTH,186209
2022-05-17,outbound,tcp,OTH,49432122
2022-05-17,outbound,udp,S0,2135485
2022-05-17,inbound,tcp,SHR,7394243
2022-05-17,outbound,icmp,OTH,2820732
2022-05-17,internal,tcp,RSTOS0,61473
2022-05-18,inbound,tcp,RSTRH,4925463
2022-05-18,outbound,tcp,S0,121264487
2022-05-18,outbound,tcp,S1,4281475
2022-05-18,outbound,tcp,S2,3172713
2022-05-18,outbound,tcp,S3,6726964
2022-05-18,internal,udp,OTH,78
2022-05-18,inbound,tcp,REJ,115680
2022-05-18,outbound,udp,SF,23107929
2022-05-18,outbound,udp,OTH,216187
2022-05-18,outbound,tcp,SF,40510119
2022-05-18,outbound,tcp,SH,12027336
2022-05-18,inbound,udp,SHR,242004
2022-05-18,outbound,tcp,RSTO,9422875
2022-05-18,outbound,tcp,RSTR,4939593
2022-05-18,internal,icmp,OTH,453542
2022-05-18,inbound,tcp,OTH,21845946
2022-05-18,internal,udp,S0,27581
2022-05-18,internal,tcp,S0,295566
2022-05-18,internal,tcp,S1,5285
2022-05-18,inbound,udp,S0,35578550
2022-05-18,internal,tcp,S2,5732
2022-05-18,internal,tcp,S3,6828
2022-05-18,inbound,tcp,S0,917716361
2022-05-18,internal,tcp,SHR,28109
2022-05-18,inbound,tcp,S1,436930
2022-05-18,inbound,tcp,S2,586544
2022-05-18,inbound,tcp,S3,532191
2022-05-18,internal,udp,SF,57541
2022-05-18,outbound,tcp,SHR,40196229
2022-05-18,internal,tcp,RSTO,25727
2022-05-18,inbound,icmp,OTH,23940636
2022-05-18,inbound,udp,OTH,359813
2022-05-18,internal,tcp,RSTR,17033
2022-05-18,internal,tcp,SF,70088
2022-05-18,inbound,udp,SF,4215737
2022-05-18,internal,tcp,SH,54668
2022-05-18,internal,tcp,REJ,54
2022-05-18,inbound,tcp,SF,11337664
2022-05-18,inbound,tcp,SH,9313546
2022-05-18,outbound,tcp,REJ,38799
2022-05-18,inbound,tcp,RSTO,3350464
2022-05-18,internal,udp,SHR,7772
2022-05-18,internal,tcp,RSTRH,10516
2022-05-18,outbound,tcp,RSTOS0,66523688
2022-05-18,inbound,tcp,RSTR,839769
2022-05-18,outbound,tcp,RSTRH,66952918
2022-05-18,outbound,udp,SHR,2996899
2022-05-18,inbound,tcp,RSTOS0,29602877
2022-05-18,internal,tcp,OTH,125531
2022-05-18,outbound,tcp,OTH,52167956
2022-05-18,outbound,udp,S0,2835459
2022-05-18,inbound,tcp,SHR,8146567
2022-05-18,outbound,icmp,OTH,2671750
2022-05-18,internal,tcp,RSTOS0,50999
2022-05-18,inbound,tcp,RSTRH,4925463
2022-05-18,outbound,tcp,S0,121264487
2022-05-18,outbound,tcp,S1,4281475
2022-05-18,outbound,tcp,S2,3172713
2022-05-18,outbound,tcp,S3,6726964
2022-05-18,internal,udp,OTH,78
2022-05-18,inbound,tcp,REJ,115680
2022-05-18,outbound,udp,SF,23107929
2022-05-18,outbound,udp,OTH,216187
2022-05-18,outbound,tcp,SF,40510119
2022-05-18,outbound,tcp,SH,12027336
2022-05-18,inbound,udp,SHR,242004
2022-05-18,outbound,tcp,RSTO,9422875
2022-05-18,outbound,tcp,RSTR,4939593
2022-05-18,internal,icmp,OTH,453542
2022-05-18,inbound,tcp,OTH,21845946
2022-05-18,internal,udp,S0,27581
2022-05-18,internal,tcp,S0,295566
2022-05-18,internal,tcp,S1,5285
2022-05-18,inbound,udp,S0,35578550
2022-05-18,internal,tcp,S2,5732
2022-05-18,internal,tcp,S3,6828
2022-05-18,inbound,tcp,S0,917716361
2022-05-18,internal,tcp,SHR,28109
2022-05-18,inbound,tcp,S1,436930
2022-05-18,inbound,tcp,S2,586544
2022-05-18,inbound,tcp,S3,532191
2022-05-18,internal,udp,SF,57541
2022-05-18,outbound,tcp,SHR,40196229
2022-05-18,internal,tcp,RSTO,25727
2022-05-18,inbound,icmp,OTH,23940636
2022-05-18,inbound,udp,OTH,359813
2022-05-18,internal,tcp,RSTR,17033
2022-05-18,internal,tcp,SF,70088
2022-05-18,inbound,udp,SF,4215737
2022-05-18,internal,tcp,SH,54668
2022-05-18,internal,tcp,REJ,54
2022-05-18,inbound,tcp,SF,11337664
2022-05-18,inbound,tcp,SH,9313546
2022-05-18,outbound,tcp,REJ,38799
2022-05-18,inbound,tcp,RSTO,3350464
2022-05-18,internal,udp,SHR,7772
2022-05-18,internal,tcp,RSTRH,10516
2022-05-18,outbound,tcp,RSTOS0,66523688
2022-05-18,inbound,tcp,RSTR,839769
2022-05-18,outbound,tcp,RSTRH,66952918
2022-05-18,outbound,udp,SHR,2996899
2022-05-18,inbound,tcp,RSTOS0,29602877
2022-05-18,internal,tcp,OTH,125531
2022-05-18,outbound,tcp,OTH,52167956
2022-05-18,outbound,udp,S0,2835459
2022-05-18,inbound,tcp,SHR,8146567
2022-05-18,outbound,icmp,OTH,2671750
2022-05-18,internal,tcp,RSTOS0,50999
2022-05-19,inbound,tcp,RSTRH,7695163
2022-05-19,outbound,tcp,S0,118292079
2022-05-19,outbound,tcp,S1,4235191
2022-05-19,outbound,tcp,S2,3090901
2022-05-19,outbound,tcp,S3,6491267
2022-05-19,internal,udp,OTH,94
2022-05-19,inbound,tcp,REJ,119602
2022-05-19,outbound,udp,SF,23585632
2022-05-19,outbound,udp,OTH,70809
2022-05-19,outbound,tcp,SF,39367381
2022-05-19,outbound,tcp,SH,11213442
2022-05-19,inbound,udp,SHR,366383
2022-05-19,outbound,tcp,RSTO,9090895
2022-05-19,outbound,tcp,RSTR,4886606
2022-05-19,internal,icmp,OTH,452501
2022-05-19,inbound,tcp,OTH,33053796
2022-05-19,internal,udp,S0,30907
2022-05-19,internal,tcp,S0,417088
2022-05-19,internal,tcp,S1,5829
2022-05-19,inbound,udp,S0,37425911
2022-05-19,internal,tcp,S2,6667
2022-05-19,internal,tcp,S3,7315
2022-05-19,inbound,tcp,S0,960252667
2022-05-19,inbound,tcp,S1,549835
2022-05-19,internal,tcp,SHR,35643
2022-05-19,inbound,tcp,S2,622638
2022-05-19,inbound,tcp,S3,558779
2022-05-19,internal,udp,SF,66151
2022-05-19,outbound,tcp,SHR,39930156
2022-05-19,internal,tcp,RSTO,28063
2022-05-19,inbound,icmp,OTH,22971261
2022-05-19,inbound,udp,OTH,111825
2022-05-19,internal,tcp,RSTR,23197
2022-05-19,internal,tcp,SF,88396
2022-05-19,inbound,udp,SF,5623305
2022-05-19,internal,tcp,SH,67095
2022-05-19,internal,tcp,REJ,18
2022-05-19,inbound,tcp,SF,10967573
2022-05-19,inbound,tcp,SH,8590115
2022-05-19,outbound,tcp,REJ,32679
2022-05-19,inbound,tcp,RSTO,3871216
2022-05-19,internal,udp,SHR,9281
2022-05-19,internal,tcp,RSTRH,15709
2022-05-19,outbound,tcp,RSTOS0,63995577
2022-05-19,inbound,tcp,RSTR,901580
2022-05-19,outbound,tcp,RSTRH,66833970
2022-05-19,outbound,udp,SHR,3468404
2022-05-19,inbound,tcp,RSTOS0,36887649
2022-05-19,internal,tcp,OTH,170968
2022-05-19,outbound,tcp,OTH,46268664
2022-05-19,outbound,udp,S0,2549988
2022-05-19,outbound,icmp,OTH,2689208
2022-05-19,inbound,tcp,SHR,8597063
2022-05-19,internal,tcp,RSTOS0,61802
2022-05-19,inbound,tcp,RSTRH,7695163
2022-05-19,outbound,tcp,S0,118292079
2022-05-19,outbound,tcp,S1,4235191
2022-05-19,outbound,tcp,S2,3090901
2022-05-19,outbound,tcp,S3,6491267
2022-05-19,internal,udp,OTH,94
2022-05-19,inbound,tcp,REJ,119602
2022-05-19,outbound,udp,SF,23585632
2022-05-19,outbound,udp,OTH,70809
2022-05-19,outbound,tcp,SF,39367381
2022-05-19,outbound,tcp,SH,11213442
2022-05-19,inbound,udp,SHR,366383
2022-05-19,outbound,tcp,RSTO,9090895
2022-05-19,outbound,tcp,RSTR,4886606
2022-05-19,internal,icmp,OTH,452501
2022-05-19,inbound,tcp,OTH,33053796
2022-05-19,internal,udp,S0,30907
2022-05-19,internal,tcp,S0,417088
2022-05-19,internal,tcp,S1,5829
2022-05-19,inbound,udp,S0,37425911
2022-05-19,internal,tcp,S2,6667
2022-05-19,internal,tcp,S3,7315
2022-05-19,inbound,tcp,S0,960252667
2022-05-19,inbound,tcp,S1,549835
2022-05-19,internal,tcp,SHR,35643
2022-05-19,inbound,tcp,S2,622638
2022-05-19,inbound,tcp,S3,558779
2022-05-19,internal,udp,SF,66151
2022-05-19,outbound,tcp,SHR,39930156
2022-05-19,internal,tcp,RSTO,28063
2022-05-19,inbound,icmp,OTH,22971261
2022-05-19,inbound,udp,OTH,111825
2022-05-19,internal,tcp,RSTR,23197
2022-05-19,internal,tcp,SF,88396
2022-05-19,inbound,udp,SF,5623305
2022-05-19,internal,tcp,SH,67095
2022-05-19,internal,tcp,REJ,18
2022-05-19,inbound,tcp,SF,10967573
2022-05-19,inbound,tcp,SH,8590115
2022-05-19,outbound,tcp,REJ,32679
2022-05-19,inbound,tcp,RSTO,3871216
2022-05-19,internal,udp,SHR,9281
2022-05-19,internal,tcp,RSTRH,15709
2022-05-19,outbound,tcp,RSTOS0,63995577
2022-05-19,inbound,tcp,RSTR,901580
2022-05-19,outbound,tcp,RSTRH,66833970
2022-05-19,outbound,udp,SHR,3468404
2022-05-19,inbound,tcp,RSTOS0,36887649
2022-05-19,internal,tcp,OTH,170968
2022-05-19,outbound,tcp,OTH,46268664
2022-05-19,outbound,udp,S0,2549988
2022-05-19,outbound,icmp,OTH,2689208
2022-05-19,inbound,tcp,SHR,8597063
2022-05-19,internal,tcp,RSTOS0,61802
2022-05-20,inbound,tcp,RSTRH,8437400
2022-05-20,outbound,tcp,S0,117711291
2022-05-20,outbound,tcp,S1,2471224
2022-05-20,outbound,tcp,S2,1809078
2022-05-20,outbound,tcp,S3,3366075
2022-05-20,internal,udp,OTH,23
2022-05-20,inbound,tcp,REJ,80900
2022-05-20,outbound,udp,SF,18614415
2022-05-20,outbound,udp,OTH,97647
2022-05-20,outbound,tcp,SF,34553489
2022-05-20,outbound,tcp,SH,12425122
2022-05-20,inbound,udp,SHR,409427
2022-05-20,outbound,tcp,RSTO,6902476
2022-05-20,outbound,tcp,RSTR,3588260
2022-05-20,internal,icmp,OTH,470930
2022-05-20,inbound,tcp,OTH,39920435
2022-05-20,internal,udp,S0,24157
2022-05-20,internal,tcp,S0,300679
2022-05-20,internal,tcp,S1,3550
2022-05-20,inbound,udp,S0,49270393
2022-05-20,internal,tcp,S2,3171
2022-05-20,internal,tcp,S3,3777
2022-05-20,inbound,tcp,S0,989158132
2022-05-20,inbound,tcp,S1,454405
2022-05-20,internal,tcp,SHR,33067
2022-05-20,inbound,tcp,S2,448357
2022-05-20,inbound,tcp,S3,409294
2022-05-20,outbound,tcp,SHR,38622868
2022-05-20,internal,udp,SF,64629
2022-05-20,internal,tcp,RSTO,23366
2022-05-20,inbound,icmp,OTH,24569162
2022-05-20,internal,tcp,RSTR,22031
2022-05-20,inbound,udp,OTH,134378
2022-05-20,internal,tcp,SF,83488
2022-05-20,inbound,udp,SF,9297352
2022-05-20,internal,tcp,SH,69748
2022-05-20,internal,tcp,REJ,9
2022-05-20,inbound,tcp,SF,12216857
2022-05-20,inbound,tcp,SH,9037203
2022-05-20,outbound,tcp,REJ,24386
2022-05-20,inbound,tcp,RSTO,3694387
2022-05-20,internal,udp,SHR,4604
2022-05-20,internal,tcp,RSTRH,16155
2022-05-20,outbound,tcp,RSTOS0,66944509
2022-05-20,inbound,tcp,RSTR,955417
2022-05-20,outbound,tcp,RSTRH,69396526
2022-05-20,outbound,udp,SHR,1274552
2022-05-20,inbound,tcp,RSTOS0,35229795
2022-05-20,internal,tcp,OTH,169665
2022-05-20,outbound,tcp,OTH,42797963
2022-05-20,outbound,udp,S0,3671009
2022-05-20,inbound,tcp,SHR,12558933
2022-05-20,outbound,icmp,OTH,2106435
